is? , 0.0002821019157284641 
mother's , 7.693688610776293e-05 
patience , 2.5645628702587643e-05 
test , 5.129125740517529e-05 
feast? , 7.693688610776293e-05 
Hand , 0.00035903880183622703 
name , 0.0033211089169851 
Nymeria , 0.00014105095786423204 
great , 0.00020516502962070115 
warrior-queen , 1.2822814351293822e-05 
Essos? , 1.2822814351293822e-05 
sword , 0.0003205703587823455 
receive , 7.693688610776293e-05 
gift , 8.975970045905676e-05 
from , 0.0027697278998794657 
Jon? , 0.0008847741902392737 
Needle , 0.00021798784397199496 
play , 0.00012822814351293822 
on , 0.0022824609545303003 
words , 3.846844305388146e-05 
may , 0.00012822814351293822 
now , 0.00021798784397199496 
enjoy , 3.846844305388146e-05 
doing , 0.00014105095786423204 
needlework? , 1.2822814351293822e-05 
Mycah , 5.129125740517529e-05 
son , 0.00035903880183622703 
butcher , 1.2822814351293822e-05 
retinue? , 1.2822814351293822e-05 
Joffrey , 0.0017695483804785475 
spot , 2.5645628702587643e-05 
fighting? , 3.846844305388146e-05 
cut , 0.0001154053291616444 
he , 0.0058472033441899825 
threatens , 0.00015387377221552585 
Arya? , 0.0009232426332931552 
sword? , 6.411407175646911e-05 
rocks , 1.2822814351293822e-05 
drive , 7.693688610776293e-05 
off , 0.0006154950888621034 
so , 0.00019234221526940733 
won't , 0.0001666965865668197 
be , 0.002154232811017362 
punished? , 1.2822814351293822e-05 
Crossroads , 7.693688610776293e-05 
Inn , 3.846844305388146e-05 
located? , 8.975970045905676e-05 
support? , 3.846844305388146e-05 
liar , 2.5645628702587643e-05 
call , 0.00037186161618752084 
a? , 2.5645628702587643e-05 
wolf , 0.00017951940091811351 
liar? , 2.5645628702587643e-05 
vehemently , 2.5645628702587643e-05 
protesting , 2.5645628702587643e-05 
killing , 0.0001666965865668197 
join , 0.00015387377221552585 
sister , 0.0003333931731336394 
in? , 0.00048726694534916525 
tears , 0.00010258251481035057 
break , 0.00019234221526940733 
down , 0.0004231528735926961 
into , 0.0009873567050496244 
seeing , 3.846844305388146e-05 
queen's , 2.5645628702587643e-05 
order , 0.000500089759700459 
will , 0.002756905085528172 
carried , 3.846844305388146e-05 
out? , 0.00010258251481035057 
Hound , 0.0006796091606185726 
bodyguard , 2.5645628702587643e-05 
murdered , 0.00014105095786423204 
Mycah? , 3.846844305388146e-05 
Littlefinger , 0.0008719513758879799 
meet? , 0.0001154053291616444 
ask , 0.0010514707768060935 
about , 0.002603031313312646 
Littlefinger's , 0.0001154053291616444 
nickname? , 1.2822814351293822e-05 
dragon , 0.0003975072448901085 
skulls , 1.2822814351293822e-05 
do , 0.0057446208293796324 
see , 0.000795014489780217 
Red , 0.0006924319749698664 
Keep? , 0.0002308106583232888 
Khal , 0.00014105095786423204 
Drogo , 0.0003205703587823455 
brought , 0.00021798784397199496 
army , 0.0006924319749698664 
across , 0.0001154053291616444 
Narrow , 6.411407175646911e-05 
Sea , 6.411407175646911e-05 
exiles? , 1.2822814351293822e-05 
finds , 0.00017951940091811351 
passage , 2.5645628702587643e-05 
out , 0.001166876105967738 
castle , 0.00019234221526940733 
overhears , 1.2822814351293822e-05 
Varys , 0.0011027620342112688 
Illyrio , 0.0001666965865668197 
Mopatis? , 1.2822814351293822e-05 
angry , 3.846844305388146e-05 
lion , 7.693688610776293e-05 
Starks , 0.00026927910137717026 
Lannisters? , 5.129125740517529e-05 
Yoren , 0.00012822814351293822 
recruiter , 1.2822814351293822e-05 
Night's , 0.0010258251481035058 
Watch? , 0.00048726694534916525 
boy , 8.975970045905676e-05 
mistaken , 2.5645628702587643e-05 
for? , 0.0009104198189418614 
Jory's , 2.5645628702587643e-05 
death , 0.000500089759700459 
father's , 0.00038468443053881466 
injury , 1.2822814351293822e-05 
happened , 0.00025645628702587644 
while , 0.0005385582027543405 
fighting , 0.0003205703587823455 
Jaime? , 0.0002821019157284641 
Syrio , 0.00010258251481035057 
teaches , 1.2822814351293822e-05 
ignore , 3.846844305388146e-05 
troubles , 1.2822814351293822e-05 
focus , 3.846844305388146e-05 
Eddard , 0.0008719513758879799 
send , 0.00044879850229528374 
daughters , 7.693688610776293e-05 
back , 0.0006539635319159849 
upset , 6.411407175646911e-05 
both? , 1.2822814351293822e-05 
want , 0.0008078373041315108 
leave? , 0.00020516502962070115 
losing , 7.693688610776293e-05 
dancing , 1.2822814351293822e-05 
instructor , 2.5645628702587643e-05 
feel , 0.0002821019157284641 
nothing , 0.0002308106583232888 
compared , 1.2822814351293822e-05 
breaking , 0.00010258251481035057 
betrothal , 2.5645628702587643e-05 
Joffrey? , 0.0002821019157284641 
one , 0.001154053291616444 
strong , 5.129125740517529e-05 
gentle , 1.2822814351293822e-05 
brave , 3.846844305388146e-05 
say , 0.002744082271176878 
choose , 0.00017951940091811351 
another , 0.0002308106583232888 
marry? , 0.00020516502962070115 
have , 0.0016284974226143153 
golden-haired , 2.5645628702587643e-05 
lion? , 2.5645628702587643e-05 
type , 0.0002949247300797579 
have? , 0.0002949247300797579 
Seven , 0.0006026722745108097 
hells , 1.2822814351293822e-05 
interjection , 1.2822814351293822e-05 
assert , 2.5645628702587643e-05 
stag , 2.5645628702587643e-05 
like , 0.0003333931731336394 
heir , 8.975970045905676e-05 
throne? , 7.693688610776293e-05 
Joffrey's , 0.0003077475444310517 
son? , 0.0003462159874849332 
admits , 8.975970045905676e-05 
children , 0.0006539635319159849 
were , 0.0005898494601595158 
fathered , 3.846844305388146e-05 
by , 0.0020644731105583054 
boar , 3.846844305388146e-05 
who , 0.0010130023337522119 
kills , 0.0002821019157284641 
hunting? , 3.846844305388146e-05 
arrested , 0.00010258251481035057 
guards , 0.00026927910137717026 
custody , 2.5645628702587643e-05 
training , 0.00014105095786423204 
Syrio? , 2.5645628702587643e-05 
flee , 0.00012822814351293822 
instruct , 7.693688610776293e-05 
faces , 0.00014105095786423204 
himself? , 5.129125740517529e-05 
Ser , 0.0012181673633729132 
Meryn , 0.00024363347267458262 
Trant , 0.00021798784397199496 
Kingsguard? , 8.975970045905676e-05 
Who's , 0.00017951940091811351 
fate , 5.129125740517529e-05 
unknown? , 2.5645628702587643e-05 
stable , 5.129125740517529e-05 
go , 0.0004616213166465776 
first? , 7.693688610776293e-05 
bottom , 5.129125740517529e-05 
luggage? , 5.129125740517529e-05 
stableboy , 3.846844305388146e-05 
tries , 0.0002308106583232888 
stop , 0.00025645628702587644 
raises , 2.5645628702587643e-05 
comes , 0.00010258251481035057 
her? , 0.0007821916754289232 
Horrified , 2.5645628702587643e-05 
run , 0.00010258251481035057 
away , 0.0004616213166465776 
find , 0.0006539635319159849 
way , 0.0004616213166465776 
castle? , 0.00012822814351293822 
forces , 0.00044879850229528374 
result , 6.411407175646911e-05 
war? , 0.00014105095786423204 
defend , 7.693688610776293e-05 
herself , 0.00044879850229528374 
with? , 0.001359218321237145 
Watch , 0.0006796091606185726 
show , 0.0003077475444310517 
pose , 6.411407175646911e-05 
fresh , 1.2822814351293822e-05 
recruit , 3.846844305388146e-05 
not , 0.0024106890980432386 
trust , 0.0001666965865668197 
others , 8.975970045905676e-05 
tell , 0.0016156746082630217 
Hot , 0.00010258251481035057 
Pie , 8.975970045905676e-05 
Lommy , 2.5645628702587643e-05 
Greenhands , 1.2822814351293822e-05 
bullied , 1.2822814351293822e-05 
Gendry , 0.0004231528735926961 
steps , 2.5645628702587643e-05 
up , 0.0007821916754289232 
Landing , 0.001154053291616444 
entire , 5.129125740517529e-05 
group , 0.00014105095786423204 
depart? , 3.846844305388146e-05 
Yoren's , 1.2822814351293822e-05 
recruit? , 5.129125740517529e-05 
Jaqen , 0.0006154950888621034 
H'ghar , 0.0001666965865668197 
prisoners , 2.5645628702587643e-05 
wagon? , 1.2822814351293822e-05 
stay , 0.0003077475444310517 
locked , 3.846844305388146e-05 
cage , 2.5645628702587643e-05 
until , 0.0002821019157284641 
they , 0.0019362449670453671 
reach , 0.00012822814351293822 
Wall , 0.00035903880183622703 
murderer , 1.2822814351293822e-05 
black , 0.00020516502962070115 
cells , 2.5645628702587643e-05 
dungeons? , 1.2822814351293822e-05 
Rorge , 1.2822814351293822e-05 
Biter , 2.5645628702587643e-05 
two , 0.0008206601184828046 
murderers , 1.2822814351293822e-05 
threaten , 0.00017951940091811351 
Gendry? , 8.975970045905676e-05 
former , 0.00012822814351293822 
blacksmith's , 1.2822814351293822e-05 
apprentice , 1.2822814351293822e-05 
sees , 0.0001154053291616444 
through , 0.00044879850229528374 
disguise? , 1.2822814351293822e-05 
gold , 0.0001666965865668197 
cloaks , 1.2822814351293822e-05 
arrive? , 0.00024363347267458262 
leaving , 0.0001154053291616444 
empty-handed , 1.2822814351293822e-05 
intimidate , 3.846844305388146e-05 
cloaks? , 2.5645628702587643e-05 
confesses , 2.5645628702587643e-05 
identity , 6.411407175646911e-05 
confess , 0.00014105095786423204 
polish? , 1.2822814351293822e-05 
Willem , 8.975970045905676e-05 
obsessed , 2.5645628702587643e-05 
Losing , 1.2822814351293822e-05 
life , 0.00020516502962070115 
future , 8.975970045905676e-05 
black? , 2.5645628702587643e-05 
doesn't , 0.00043597568794398993 
understand , 0.00010258251481035057 
point , 0.0001154053291616444 
story? , 3.846844305388146e-05 
Amory , 8.975970045905676e-05 
Lorch , 3.846844305388146e-05 
men , 0.0009617110763470366 
helped , 6.411407175646911e-05 
Gold , 6.411407175646911e-05 
Cloaks , 3.846844305388146e-05 
return? , 7.693688610776293e-05 
defending , 2.5645628702587643e-05 
die , 0.00021798784397199496 
heroically? , 1.2822814351293822e-05 
near , 5.129125740517529e-05 
companions , 3.846844305388146e-05 
being , 0.000577026645808222 
held , 0.00012822814351293822 
fire , 0.00021798784397199496 
start , 0.0001666965865668197 
during , 0.0007437232323750417 
skirmish? , 1.2822814351293822e-05 
risking , 1.2822814351293822e-05 
flames , 3.846844305388146e-05 
give , 0.0008975970045905675 
them , 0.0009488882619957429 
an , 0.0009488882619957429 
ax , 1.2822814351293822e-05 
help , 0.0005385582027543405 
get , 0.0003077475444310517 
save , 0.00019234221526940733 
Cloaks? , 1.2822814351293822e-05 
Polliver , 0.00012822814351293822 
steals , 3.846844305388146e-05 
convince , 0.0003333931731336394 
Harrenhal , 0.00014105095786423204 
captives? , 1.2822814351293822e-05 
Gregor , 0.00038468443053881466 
chooses , 0.0001154053291616444 
Amory's , 1.2822814351293822e-05 
tortured , 5.129125740517529e-05 
Tickler? , 1.2822814351293822e-05 
begins , 7.693688610776293e-05 
nightly , 1.2822814351293822e-05 
recitation , 1.2822814351293822e-05 
names , 0.0002308106583232888 
enemies? , 7.693688610776293e-05 
Tywin , 0.0010258251481035058 
returns , 0.00021798784397199496 
halts , 2.5645628702587643e-05 
ordeal? , 2.5645628702587643e-05 
wasting , 1.2822814351293822e-05 
manpower , 1.2822814351293822e-05 
criticizes , 2.5645628702587643e-05 
what? , 0.0005513810171056344 
girl , 0.0001154053291616444 
posing , 3.846844305388146e-05 
realize , 0.00017951940091811351 
safer , 3.846844305388146e-05 
travel , 7.693688610776293e-05 
boy? , 2.5645628702587643e-05 
cupbearer , 2.5645628702587643e-05 
make , 0.0006667863462672788 
his? , 2.5645628702587643e-05 
speaks , 7.693688610776293e-05 
demanding , 1.2822814351293822e-05 
water , 0.0001154053291616444 
northerner , 1.2822814351293822e-05 
realise , 1.2822814351293822e-05 
Riverlands? , 5.129125740517529e-05 
Riverlands , 7.693688610776293e-05 
first , 0.000577026645808222 
lie , 0.00010258251481035057 
from? , 0.0005129125740517529 
rumors , 2.5645628702587643e-05 
has , 0.0022568153258277126 
supernatural , 1.2822814351293822e-05 
link , 1.2822814351293822e-05 
direwolf , 0.00015387377221552585 
invulnerable , 1.2822814351293822e-05 
repeat , 3.846844305388146e-05 
Upon , 1.2822814351293822e-05 
questioned , 1.2822814351293822e-05 
northerners' , 1.2822814351293822e-05 
opinions , 2.5645628702587643e-05 
brother, , 1.2822814351293822e-05 
No, , 1.2822814351293822e-05 
My , 3.846844305388146e-05 
Lord, , 1.2822814351293822e-05 
anyone , 0.00014105095786423204 
if , 0.0019875362244505426 
believes , 0.00014105095786423204 
invulnerable? , 1.2822814351293822e-05 
man-at-arms? , 1.2822814351293822e-05 
three , 0.00044879850229528374 
many , 0.0016028517939117278 
deaths , 8.975970045905676e-05 
owe , 1.2822814351293822e-05 
Tickler , 6.411407175646911e-05 
found , 7.693688610776293e-05 
dead , 0.00035903880183622703 
found? , 3.846844305388146e-05 
smiles , 1.2822814351293822e-05 
holds , 5.129125740517529e-05 
single , 5.129125740517529e-05 
finger , 1.2822814351293822e-05 
face , 0.0002949247300797579 
signify , 1.2822814351293822e-05 
responsibility? , 1.2822814351293822e-05 
visits , 0.00015387377221552585 
Tywin? , 3.846844305388146e-05 
troop , 1.2822814351293822e-05 
movements , 1.2822814351293822e-05 
questions , 5.129125740517529e-05 
learn , 0.00026927910137717026 
read , 5.129125740517529e-05 
letter? , 8.975970045905676e-05 
asking , 8.975970045905676e-05 
childhood , 8.975970045905676e-05 
distract , 1.2822814351293822e-05 
reading , 2.5645628702587643e-05 
Tywin's , 0.00026927910137717026 
next , 0.00021798784397199496 
victim , 2.5645628702587643e-05 
before , 0.000936065447644449 
able , 0.00017951940091811351 
expose , 2.5645628702587643e-05 
theft? , 1.2822814351293822e-05 
dozens , 1.2822814351293822e-05 
killed? , 0.00010258251481035057 
Brotherhood , 0.00015387377221552585 
Without , 7.693688610776293e-05 
Banners , 3.846844305388146e-05 
responsible , 0.00015387377221552585 
assassination , 3.846844305388146e-05 
War , 0.00012822814351293822 
Conquest , 1.2822814351293822e-05 
war , 0.00024363347267458262 
discuss , 0.0003077475444310517 
importance , 2.5645628702587643e-05 
legacy , 2.5645628702587643e-05 
destruction , 7.693688610776293e-05 
Harrenhal? , 6.411407175646911e-05 
knowledge , 6.411407175646911e-05 
history , 5.129125740517529e-05 
heightened , 1.2822814351293822e-05 
suspicions? , 1.2822814351293822e-05 
Westerlands , 3.846844305388146e-05 
Robb's , 0.00015387377221552585 
armies , 0.00015387377221552585 
castellan , 2.5645628702587643e-05 
Westerlands? , 3.846844305388146e-05 
Jaqen's , 5.129125740517529e-05 
last , 0.00044879850229528374 
target , 3.846844305388146e-05 
protect , 0.00020516502962070115 
Robb? , 6.411407175646911e-05 
refuses , 0.00025645628702587644 
patrol? , 2.5645628702587643e-05 
name? , 0.0004231528735926961 
several , 0.00010258251481035057 
night? , 8.975970045905676e-05 
Riverrun , 8.975970045905676e-05 
Arya, , 5.129125740517529e-05 
Pie, , 1.2822814351293822e-05 
continue , 0.0001666965865668197 
travel? , 1.2822814351293822e-05 
refugees? , 1.2822814351293822e-05 
local , 1.2822814351293822e-05 
inn , 2.5645628702587643e-05 
taken , 0.0002308106583232888 
captive? , 2.5645628702587643e-05 
spots , 3.846844305388146e-05 
reveals , 0.0001154053291616444 
true , 0.0003462159874849332 
identity? , 5.129125740517529e-05 
Commander , 0.00026927910137717026 
hideout , 2.5645628702587643e-05 
Beric , 0.00014105095786423204 
accuses , 3.846844305388146e-05 
murdering , 2.5645628702587643e-05 
Priest , 3.846844305388146e-05 
Thoros , 3.846844305388146e-05 
Myr , 2.5645628702587643e-05 
resurrected , 6.411407175646911e-05 
Dondarrion? , 1.2822814351293822e-05 
declared , 6.411407175646911e-05 
innocent , 0.00010258251481035057 
released , 2.5645628702587643e-05 
disgust? , 2.5645628702587643e-05 
Dondarrion , 5.129125740517529e-05 
repairing? , 2.5645628702587643e-05 
serving , 5.129125740517529e-05 
lords , 0.00024363347267458262 
smallfolk , 0.00010258251481035057 
Brotherhood? , 5.129125740517529e-05 
chokes , 2.5645628702587643e-05 
could , 0.0004103300592414023 
family? , 0.00014105095786423204 
m'lady , 2.5645628702587643e-05 
would , 0.001077116405508681 
goes , 0.00010258251481035057 
Melisandre , 0.0006026722745108097 
anticipate? , 1.2822814351293822e-05 
Stannis , 0.000577026645808222 
Baratheon , 0.00048726694534916525 
Melisandre's , 5.129125740517529e-05 
target? , 1.2822814351293822e-05 
custody? , 1.2822814351293822e-05 
heavy , 3.846844305388146e-05 
sacks , 3.846844305388146e-05 
witch , 1.2822814351293822e-05 
ignores , 1.2822814351293822e-05 
barb , 1.2822814351293822e-05 
looks , 0.00014105095786423204 
eyes , 0.00017951940091811351 
look , 0.0003975072448901085 
eyes? , 0.00010258251481035057 
shut , 6.411407175646911e-05 
forever , 2.5645628702587643e-05 
tells , 0.0009232426332931552 
meet , 0.0003205703587823455 
again , 0.00021798784397199496 
again? , 0.0001154053291616444 
Death , 3.846844305388146e-05 
only , 0.0007821916754289232 
god , 2.5645628702587643e-05 
hypocrisy , 2.5645628702587643e-05 
angrily , 3.846844305388146e-05 
soldiers , 0.00017951940091811351 
on? , 0.0004103300592414023 
kidnapped , 3.846844305388146e-05 
gets , 6.411407175646911e-05 
too , 0.0003333931731336394 
far? , 2.5645628702587643e-05 
captive , 6.411407175646911e-05 
Hound? , 0.0001154053291616444 
hands , 0.00012822814351293822 
fails , 6.411407175646911e-05 
hit , 8.975970045905676e-05 
him? , 0.0008463057471853922 
sullen , 1.2822814351293822e-05 
horse , 0.0002308106583232888 
sits , 3.846844305388146e-05 
points , 3.846844305388146e-05 
all , 0.000936065447644449 
hates , 3.846844305388146e-05 
him, , 1.2822814351293822e-05 
been , 0.0006796091606185726 
far , 6.411407175646911e-05 
worse? , 2.5645628702587643e-05 
story , 0.00014105095786423204 
Ask , 1.2822814351293822e-05 
your , 5.129125740517529e-05 
sister, , 1.2822814351293822e-05 
you , 0.0001154053291616444 
ever , 0.0002308106583232888 
Blackwater , 0.00012822814351293822 
river , 2.5645628702587643e-05 
initially , 7.693688610776293e-05 
think , 0.00037186161618752084 
Fork , 3.846844305388146e-05 
Trident , 1.2822814351293822e-05 
thinks , 8.975970045905676e-05 
taking , 0.00015387377221552585 
uncle , 0.00014105095786423204 
Twins? , 3.846844305388146e-05 
might , 0.00025645628702587644 
it , 0.0009488882619957429 
time , 0.00048726694534916525 
wedding , 0.0002308106583232888 
busy , 1.2822814351293822e-05 
trying , 0.00017951940091811351 
bash , 1.2822814351293822e-05 
skull , 2.5645628702587643e-05 
smile , 0.00010258251481035057 
hide , 0.00017951940091811351 
spurs , 1.2822814351293822e-05 
gallop? , 1.2822814351293822e-05 
stops , 8.975970045905676e-05 
old , 0.0004103300592414023 
man? , 8.975970045905676e-05 
knocks , 0.00015387377221552585 
unconscious , 2.5645628702587643e-05 
punches , 2.5645628702587643e-05 
hog , 3.846844305388146e-05 
farmer , 7.693688610776293e-05 
begs , 2.5645628702587643e-05 
farmer? , 1.2822814351293822e-05 
blow , 5.129125740517529e-05 
head , 0.0003077475444310517 
blows , 2.5645628702587643e-05 
head? , 6.411407175646911e-05 
camp , 6.411407175646911e-05 
gaze , 2.5645628702587643e-05 
toward? , 1.2822814351293822e-05 
something , 0.0002308106583232888 
happen , 7.693688610776293e-05 
ruin , 1.2822814351293822e-05 
reunion , 2.5645628702587643e-05 
afraid , 8.975970045905676e-05 
of? , 0.000577026645808222 
Sandor's , 7.693688610776293e-05 
flaming , 5.129125740517529e-05 
taunt , 3.846844305388146e-05 
execution , 0.00010258251481035057 
salt , 1.2822814351293822e-05 
pork , 1.2822814351293822e-05 
guard , 8.975970045905676e-05 
hides , 3.846844305388146e-05 
table , 0.00015387377221552585 
Sandor? , 5.129125740517529e-05 
men? , 0.00019234221526940733 
four , 0.00010258251481035057 
crossbowmen , 1.2822814351293822e-05 
come , 0.00026927910137717026 
late , 7.693688610776293e-05 
anything , 0.0001154053291616444 
enter , 0.0001154053291616444 
suicide , 3.846844305388146e-05 
any , 0.00037186161618752084 
attempt , 0.00010258251481035057 
intervene , 1.2822814351293822e-05 
this , 0.00021798784397199496 
be? , 0.00020516502962070115 
saw , 7.693688610776293e-05 
aftermath , 2.5645628702587643e-05 
Wedding? , 0.0001154053291616444 
Grey , 0.00047444413099787143 
Wind , 1.2822814351293822e-05 
mutilated , 1.2822814351293822e-05 
corpse , 7.693688610776293e-05 
attached , 2.5645628702587643e-05 
brother's , 0.0001154053291616444 
body? , 0.0001154053291616444 
massacred , 2.5645628702587643e-05 
there? , 6.411407175646911e-05 
body , 0.00020516502962070115 
sewed , 1.2822814351293822e-05 
Wind's , 1.2822814351293822e-05 
dismount , 1.2822814351293822e-05 
keep , 0.0004103300592414023 
warm , 3.846844305388146e-05 
hungry , 1.2822814351293822e-05 
gave , 0.0002821019157284641 
Braavosi , 6.411407175646911e-05 
coin , 7.693688610776293e-05 
repeatedly , 1.2822814351293822e-05 
stabs , 6.411407175646911e-05 
neck , 1.2822814351293822e-05 
knife , 8.975970045905676e-05 
drops , 1.2822814351293822e-05 
coin? , 3.846844305388146e-05 
draw , 2.5645628702587643e-05 
weapons? , 2.5645628702587643e-05 
got , 5.129125740517529e-05 
which , 0.00017951940091811351 
confirms , 1.2822814351293822e-05 
Valar , 7.693688610776293e-05 
Morghulis , 3.846844305388146e-05 
whispers , 2.5645628702587643e-05 
Lysa , 0.0002949247300797579 
Arryn , 0.00015387377221552585 
aunt? , 5.129125740517529e-05 
distance , 5.129125740517529e-05 
sight , 5.129125740517529e-05 
giving , 0.00012822814351293822 
provide , 6.411407175646911e-05 
chance , 8.975970045905676e-05 
escape , 0.0002821019157284641 
argue , 6.411407175646911e-05 
escape? , 0.0001154053291616444 
listens , 2.5645628702587643e-05 
talk? , 1.2822814351293822e-05 
Polliver's , 3.846844305388146e-05 
still , 0.0003205703587823455 
tucked , 1.2822814351293822e-05 
belt? , 2.5645628702587643e-05 
over , 0.000500089759700459 
suspiciously , 1.2822814351293822e-05 
tavern? , 2.5645628702587643e-05 
recognizes , 2.5645628702587643e-05 
The , 0.0005257353884030468 
conversation , 8.975970045905676e-05 
turns , 5.129125740517529e-05 
hostile , 3.846844305388146e-05 
puts , 3.846844305388146e-05 
had , 0.00043597568794398993 
knocked , 7.693688610776293e-05 
floor , 1.2822814351293822e-05 
put , 6.411407175646911e-05 
stands , 6.411407175646911e-05 
Polliver? , 2.5645628702587643e-05 
Fine , 1.2822814351293822e-05 
little , 0.00017951940091811351 
blade , 6.411407175646911e-05 
pick , 5.129125740517529e-05 
my , 7.693688610776293e-05 
teeth , 1.2822814351293822e-05 
