answer , 0.07692307692307693 
out-shooting , 0.007692307692307693 
him , 0.007692307692307693 
question , 0.07692307692307693 
How , 0.007692307692307693 
does , 0.046153846153846156 
Arya , 0.05384615384615385 
annoy , 0.007692307692307693 
Bran? , 0.007692307692307693 
laughs , 0.015384615384615385 
at , 0.023076923076923078 
their , 0.03076923076923077 
antics , 0.015384615384615385 
What , 0.046153846153846156 
Bran , 0.015384615384615385 
chase , 0.015384615384615385 
as , 0.015384615384615385 
family , 0.015384615384615385 
chases? , 0.015384615384615385 
Winterfell , 0.007692307692307693 
Where , 0.007692307692307693 
King , 0.015384615384615385 
Robert , 0.015384615384615385 
visit? , 0.007692307692307693 
scolded , 0.007692307692307693 
happens , 0.007692307692307693 
to , 0.007692307692307693 
when , 0.023076923076923078 
she , 0.023076923076923078 
joins , 0.007692307692307693 
the , 0.046153846153846156 
receiving , 0.007692307692307693 
line , 0.007692307692307693 
in , 0.007692307692307693 
courtyard? , 0.007692307692307693 
Queen , 0.015384615384615385 
Cersei , 0.015384615384615385 
Who , 0.015384615384615385 
overheards , 0.015384615384615385 
asks , 0.015384615384615385 
Sansa , 0.015384615384615385 
where , 0.015384615384615385 
Imp , 0.015384615384615385 
is? , 0.015384615384615385 
her , 0.007692307692307693 
mother's , 0.007692307692307693 
patience , 0.007692307692307693 
test , 0.007692307692307693 
feast? , 0.007692307692307693 
Hand , 0.007692307692307693 
of , 0.015384615384615385 
name , 0.015384615384615385 
Arya's , 0.015384615384615385 
father? , 0.007692307692307693 
Nymeria , 0.007692307692307693 
is , 0.007692307692307693 
after , 0.007692307692307693 
a , 0.007692307692307693 
great , 0.007692307692307693 
warrior-queen , 0.007692307692307693 
Essos? , 0.007692307692307693 
